id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
NUM_009,numerical_reasoning,hard,"Under SEBI ICDR Regulations 2018, if a warrant is allotted on 1 January 2024, what is the latest calendar date on which the warrant holder can exercise the option to acquire equity shares, assuming th",1 October 2025 (warrant tenure ends 18 months from allotment = 1 July 2025; exercise option within 3 months from payment = 1 October 2025),"**Calculation Steps:**

1.  **Calculate the maximum tenure of the warrant:** The tenure shall not exceed eighteen months from the date of allotment.
    *   Allotment Date: 1 January 2024
    *   Maximum Tenure: 18 months
    *   Last Day of Tenure (Last permissible day for payment): 1 January 2024 + 18 months = 1 July 2025

2.  **Calculate the final exercise deadline:** The option must be exercised within three months from the date of payment of the warrant exercise price.
    *   Date of Payme",1,gemini-2.5-pro
NUM_010,numerical_reasoning,medium,"Under SEBI LODR Regulations 2015, if a listed entity holds its first board meeting on 1 April of a financial year, by what latest date must the second board meeting be held?",By 29 July of the same year (1 April + 120 days = 29 July),"Calculation Steps:
1.  Maximum time gap between two consecutive board meetings: 120 days
2.  First board meeting date: 1 April
3.  Days remaining in April (after 1 April): 29 days
4.  Days in May: 31 days
5.  Days in June: 30 days
6.  Remaining days to reach the 120-day limit: 120 - (29 + 31 + 30) = 30 days
7.  Therefore, the second meeting must be held by the 30th day of July.

Latest Date: 30 July",1,gemini-2.5-pro
NUM_011,numerical_reasoning,easy,"Under SEBI AIF Regulations 2012, if a Category III AIF scheme has investable funds of 500 crore rupees and invests the maximum permissible amount in a single investee company, how much can it invest i",50 crore rupees (10% of 500 crore = 50 crore),"*   **Calculation:**
    Maximum permissible investment = 10% of investable funds
    10% of 500 crore rupees = 50 crore rupees

*   **Answer:**
    50 crore rupees",1,gemini-2.5-pro
NUM_012,numerical_reasoning,easy,"Under SEBI Mutual Funds Regulations, an AMC's board has 8 directors. What is the minimum number who must be independent directors?",Four independent directors (at least 50% of 8 = 4),"Calculation: 50% of 8 directors = 0.50 * 8 = 4
Minimum number of independent directors: 4 directors",1,gemini-2.5-pro
CON_001,contradiction_detection,medium,Do the two passages prescribe different lock-in periods for minimum promoters' contribution in the general (non-capital-expenditure) case?,Yes,"Yes, Passage A prescribes a three-year lock-in from the later of two events, while Passage B prescribes an eighteen-month lock-in from the date of allotment.",1,gemini-2.5-pro
CON_002,contradiction_detection,medium,Do the two passages prescribe different lock-in durations for excess promoters' shares versus non-promoter pre-issue shares in an IPO?,No,"No.
Both passages prescribe the same lock-in period of six months from the date of allotment for the respective share categories.",1,gemini-2.5-pro
CON_003,contradiction_detection,easy,Do the two passages prescribe different minimum continuing interest thresholds for Category I/II AIFs versus Category III AIFs under SEBI AIF Regulations 2012?,Yes,"Yes, the passages prescribe different thresholds as Passage A sets a general minimum of two and a half percent of the corpus or five crore rupees, while Passage B sets a higher minimum of five percent of the corpus or ten crore rupees specifically for Category III Alternative Investment Funds.",1,gemini-2.5-pro
CON_004,contradiction_detection,easy,Do the two passages prescribe different maximum permissible gaps between consecutive meetings for the board and the audit committee respectively?,No,No. Both passages specify a maximum permissible gap of one hundred and twenty days between consecutive meetings.,1,gemini-2.5-pro
CON_005,contradiction_detection,hard,Do the two passages impose different shareholding thresholds triggering mandatory Board approval for acquisitions in recognised stock exchanges versus depositories?,No,"Yes, Passage A allows certain institutional investors to acquire up to fifteen per cent in a recognised stock exchange, whereas Passage B sets a uniform five per cent limit for all acquirers in a depository.",0,gemini-2.5-pro
CON_006,contradiction_detection,medium,Do the two passages prescribe different disclosure timelines for companies versus asset management companies under SEBI PIT Regulations 2015?,No,"No.
Both passages prescribe a disclosure timeline of within two trading days.",1,gemini-2.5-pro
CON_007,contradiction_detection,hard,Do the two passages contradict each other regarding whether a second settlement application can ever be made for the same default?,No,"No, the passages do not contradict each other because Passage A applies to applications withdrawn by the applicant, while Passage B applies to applications rejected by the Board for non-remittance of the settlement amount.",1,gemini-2.5-pro
CON_008,contradiction_detection,hard,Do the two passages prescribe different tests for disqualifying a custodian from acting for a mutual fund based on its relationship with the sponsor?,Yes,"Yes, Passage A disqualifies a custodian based on the sponsor holding fifty per cent or more of the voting rights, while Passage B disqualifies a custodian if the sponsor is a director.",1,gemini-2.5-pro
CON_009,contradiction_detection,medium,Do the two passages collectively indicate that the 50% monetary asset limit always applies to every IPO regardless of its structure?,No,"No.
The passages contradict this premise, as Passage B states the fifty per cent limit on monetary assets is not applicable when the IPO is made entirely through an offer for sale.",1,gemini-2.5-pro
CON_010,contradiction_detection,hard,Do the two passages impose the same advance notice period for different types of securities actions under SEBI regulations?,No,"No.
Passage A requires a twenty-one-day advance notice period for exercising a right, while Passage B specifies a one-month period within which a redemption action must be completed.",1,gemini-2.5-pro
CON_011,contradiction_detection,easy,Do the two passages prescribe different minimum corpus requirements for social impact funds versus other AIF schemes?,Yes,"Yes.
The passages prescribe a minimum corpus of five crore rupees for a social impact fund scheme and twenty crore rupees for an Alternative Investment Fund scheme.",1,gemini-2.5-pro
CON_012,contradiction_detection,medium,Do the two passages indicate that the same open offer trigger threshold applies to all listed companies regardless of the platform on which they are listed?,No,"No, the passages specify a 25% open offer trigger threshold for target companies in general but a different threshold of 49% for companies listed on the Innovators Growth Platform.",1,gemini-2.5-pro
TMP_001,temporal_reasoning,medium,"Under SEBI ICDR Regulations, which definition of 'key managerial personnel' is currently in force — the one aligning with Companies Act 2013 sub-section (51) of section 2, or the earlier definition re","The definition aligning with Companies Act 2013 sub-section (51) of section 2, effective from 31.01.2023",The context states that the definition referring to the 'core management team excluding board members' was in place prior to its substitution on 31.01.2023. The context does not specify the current definition.,0,gemini-2.5-pro
TMP_002,temporal_reasoning,easy,Which lock-in regime for minimum promoters' contribution applied before 13 August 2021 — three years or eighteen months?,"Three years from the date of commencement of commercial production or date of allotment, whichever is later",Three years.,0,gemini-2.5-pro
TMP_003,temporal_reasoning,hard,"Under SEBI LODR Regulations 2015, which provisions came into force on the date of notification itself rather than after the ninety-day waiting period?",Sub-regulation (4) of regulation 23 and regulation 31A,The provisions of sub-regulation (4) of regulation 23 and regulation 31A.,1,gemini-2.5-pro
TMP_004,temporal_reasoning,medium,Was the term 'Delisting Regulations' a defined term in the SEBI Takeover Regulations 2011 at the time those regulations came into force in October 2011?,"No — the definition of 'Delisting Regulations' was only inserted by the Third Amendment Regulations, 2021, effective from 6 December 2021","No. Previously, the regulations did not contain an explicit definition of 'Delisting Regulations' as a defined term.",0,gemini-2.5-pro
TMP_005,temporal_reasoning,easy,What was the name of the trading platform for emerging issuers under SEBI ICDR Regulations before 5 April 2019?,Institutional trading platform,institutional trading platform,1,gemini-2.5-pro
TMP_006,temporal_reasoning,medium,Which amendment to SEBI ICDR Regulations broadened the definition of 'associate' to also include entities qualifying as associates under applicable accounting standards?,"The SEBI (ICDR) (Amendment) Regulations, 2025, effective from 08.03.2025","SEBI (ICDR) (Amendment) Regulations, 2025",1,gemini-2.5-pro
TMP_007,temporal_reasoning,medium,"Before 7 September 2021, which SEBI regulations were cross-referenced in SEBI LODR Regulations 2015 for the definition of 'non-convertible debt securities'?","The SEBI (Issue and Listing of Debt Securities) Regulations, 2008","SEBI (Issue and Listing of Debt Securities) Regulations, 2008",1,gemini-2.5-pro
TMP_008,temporal_reasoning,medium,"Under SEBI AIF Regulations 2012, how long could funds registered under the earlier SEBI Venture Capital Funds Regulations, 1996 continue to be governed by those older regulations before being required","Five years from the commencement of the SEBI (AIF) Regulations, 2012",Five years.,0,gemini-2.5-pro
TMP_009,temporal_reasoning,medium,"Under SEBI ICDR Regulations, where was the draft letter of offer filed before the 2025 amendment?",With the Board (SEBI),The Board.,0,gemini-2.5-pro
TMP_010,temporal_reasoning,hard,"After May 2021, which regulation number in which SEBI regulations defines the term 'main board' for the purposes of SEBI LODR Regulations 2015?","Regulation 2(ee) of the SEBI (Issue of Capital and Disclosure Requirements) Regulations, 2018","Regulation 2(ee) of the SEBI (Issue of Capital and Disclosure Requirements) Regulations, 2018.",1,gemini-2.5-pro
TMP_011,temporal_reasoning,hard,"Before September 2018, what phrase was used in the SEBI Takeover Regulations 2011 in the definition of 'frequently traded shares' in place of 'is required to be made under these regulations'?",Is made,'is made',1,gemini-2.5-pro
TMP_012,temporal_reasoning,easy,The SEBI (Merchant Bankers) Regulations 1992 were enacted under which SEBI Act and year?,"The Securities and Exchange Board of India Act, 1992",The provided context does not mention the SEBI Act and year under which the regulations were enacted.,0,gemini-2.5-pro
TMP_013,temporal_reasoning,easy,"Which set of SEBI regulations originally established the regulatory framework for mutual funds in India that continues to govern mutual funds today, as reflected in the 2026 consolidated version?","The SEBI (Mutual Funds) Regulations, 1996","The SEBI (Mutual Funds) Regulations, 1996.",1,gemini-2.5-pro
TMP_014,temporal_reasoning,medium,What term was used in SEBI REIT Regulations 2014 before the 2016 amendment replaced it with the broader term 'sponsor group'?,Sponsor(s),'sponsor(s)',1,gemini-2.5-pro
TMP_015,temporal_reasoning,easy,Which was enacted earlier — the SEBI (ICDR) Regulations 2009 or the SEBI (ICDR) Regulations 2018?,"The SEBI (ICDR) Regulations, 2009 was enacted earlier","The SEBI (ICDR) Regulations, 2009.",1,gemini-2.5-pro
TMP_016,temporal_reasoning,medium,In which year was the concept of 'fugitive economic offender' first incorporated into the SEBI LODR Regulations 2015?,"2018, effective from 16 November 2018",2018,1,gemini-2.5-pro
TMP_017,temporal_reasoning,medium,"Under SEBI AIF Regulations, from which date could social impact funds start issuing 'social units' under the AIF regulatory framework?","25 July 2022, following the Third Amendment Regulations, 2022",25.07.2022,0,gemini-2.5-pro
REG_067,regulatory_interpretation,easy,Within how many days must a stock exchange forward a completed registration application to SEBI after receiving it?,Thirty days,Not later than thirty days of receipt of the complete application.,1,gemini-2.5-pro
REG_068,regulatory_interpretation,easy,"Within how many days must an intermediary update material changes to the information it has furnished or uploaded under SEBI (Intermediaries) Regulations, 2008?",Fifteen days,Not later than fifteen days.,1,gemini-2.5-pro
REG_069,regulatory_interpretation,easy,"What is the maximum time within which an intermediary must redress investor grievances under SEBI (Intermediaries) Regulations, 2008?",Forty-five days of receipt of the grievance,Forty-five days.,1,gemini-2.5-pro
REG_070,regulatory_interpretation,easy,For how long is an applicant barred from making a fresh registration application if their application is rejected for containing false or misleading information?,One year from the date of rejection,A period of one year from the date of such rejection.,1,gemini-2.5-pro
REG_071,regulatory_interpretation,medium,"Under SEBI (Intermediaries) Regulations 2008, within how many days must SEBI dispose of a complete prior approval request for change in status or constitution? What is deemed to happen if SEBI fails t","Sixty days. If SEBI fails to communicate within sixty days, prior approval shall be deemed to have been granted.","The Board must dispose of a complete prior approval request within sixty days from the date of receipt. If the decision is not communicated within this period, the prior approval is deemed to have been granted.",1,gemini-2.5-pro
REG_072,regulatory_interpretation,easy,"What two things must a SEBI-registered intermediary prominently display at all its offices, including branch offices?","A photocopy of the certificate of registration, and the name and contact details of the compliance officer.","1.  A photocopy of the certificate.
2.  The name and contact details of the compliance officer.",1,gemini-2.5-pro
REG_073,regulatory_interpretation,medium,Under what three circumstances can a permanent certificate granted to an intermediary under SEBI (Intermediaries) Regulations 2008 cease to be valid?,"If the certificate is surrendered by the intermediary, or suspended, or cancelled in accordance with the regulations.","A certificate can cease to be valid if it is:
1. Surrendered by the intermediary
2. Suspended
3. Cancelled",1,gemini-2.5-pro
REG_074,regulatory_interpretation,easy,"What minimum investment amount must an accredited investor commit to a portfolio manager in order to qualify as a 'large value accredited investor' under SEBI (Portfolio Managers) Regulations, 2020?",Ten crore rupees,Ten crore rupees.,1,gemini-2.5-pro
REG_075,regulatory_interpretation,easy,"What is the maximum permissible limit for any buy-back as a percentage of the aggregate of paid-up capital and free reserves, and on which financial statements is it based?","Twenty-five per cent, based on standalone or consolidated financial statements, whichever sets out a lower amount.","The maximum limit is twenty-five per cent or less of the aggregate of paid-up capital and free reserves. It is based on the standalone or consolidated financial statements of the company, whichever sets out a lower amount.",1,gemini-2.5-pro
REG_076,regulatory_interpretation,easy,"What is the maximum debt-to-capital ratio (secured plus unsecured debts to paid-up capital and free reserves) permitted after a buy-back under SEBI (Buy-Back of Securities) Regulations, 2018?",2:1,2:1,1,gemini-2.5-pro
REG_077,regulatory_interpretation,easy,"Under SEBI (Buy-Back of Securities) Regulations 2018, how long must a company wait after the expiry of a preceding buy-back period before making another buy-back offer?",One year from the date of expiry of the buyback period of the preceding offer.,A period of one year.,1,gemini-2.5-pro
REG_078,regulatory_interpretation,medium,From which three sources may a company fund a buy-back of its shares under SEBI (Buy-Back of Securities) Regulations 2018? Is there any restriction on using proceeds of an earlier issue?,"Free reserves, securities premium account, or proceeds of issue of shares or specified securities. A company cannot use proceeds of an earlier issue of the same kind of shares or specified securities.","A company may fund a buy-back from:
(a) its free reserves;
(b) the securities premium account; or
(c) the proceeds of the issue of any shares or other specified securities.

Yes, a buy-back cannot be made out of the proceeds of an earlier issue of the same kind of shares or the same kind of other specified securities.",1,gemini-2.5-pro
REG_079,regulatory_interpretation,medium,A company defaulted on repayment of a term loan. The default was remedied. After how long can the company conduct a buy-back?,After three years have lapsed since the default ceased to subsist.,The context does not provide information regarding defaults on term loans.,0,gemini-2.5-pro
REG_080,regulatory_interpretation,easy,"How does SEBI (Delisting of Equity Shares) Regulations, 2021 define 'compulsory delisting'?",Delisting of equity shares of a company by a recognised stock exchange under Chapter V of these regulations.,"""Compulsory delisting"" means delisting of equity shares of a company by a recognised stock exchange under Chapter V of these regulations.",1,gemini-2.5-pro
REG_081,regulatory_interpretation,easy,"What is the 'bidding period' as defined in SEBI (Delisting of Equity Shares) Regulations, 2021?",The period within which shareholders may tender their shares in acceptance of the offer for delisting of equity shares of the company.,The period within which shareholders may tender their shares in acceptance of the offer for delisting of equity shares of the company made under these regulations.,1,gemini-2.5-pro
REG_082,regulatory_interpretation,easy,"When did the SEBI (Research Analysts) Regulations, 2014 come into force relative to their date of publication?",On the ninetieth day from the date of publication in the Official Gazette.,On the ninetieth day from the date of their publication in the Official Gazette.,1,gemini-2.5-pro
REG_083,regulatory_interpretation,easy,"Under SEBI (Research Analysts) Regulations 2014, who qualifies as an 'independent research analyst'?",A person whose only business activity is research analysis or preparation and/or publication of research report.,A person whose only business activity is research analysis or preparation and/or publication of a research report.,1,gemini-2.5-pro
REG_084,regulatory_interpretation,easy,"From which financial year do the Reserve Bank of India (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 come into effect?",Financial Year 2026-27,Financial Year (FY) 2026-27,1,gemini-2.5-pro
REG_085,regulatory_interpretation,easy,"To which category of banks do the RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 apply?",Small Finance Banks (SFBs),Small Finance Banks (SFBs),1,gemini-2.5-pro
REG_086,regulatory_interpretation,easy,"Under the RBI SFB Dividend Directions 2026, what is the maximum aggregate dividend a Small Finance Bank can declare, regardless of its Tier 1 Capital Ratio bucket?",Not exceeding 75% of the PAT for the period for which the dividend is proposed.,In aggregate not exceeding 75% of the PAT for the period for which the dividend is being proposed.,1,gemini-2.5-pro
REG_087,regulatory_interpretation,medium,What four factors must the Board of Directors of a Small Finance Bank consider when evaluating a dividend proposal under the RBI SFB Dividend Directions 2026?,1. Divergence in NPA classification and provisioning as observed in RBI supervisory findings; 2. Auditors' Report including modified opinion or Emphasis of Matter; 3. Current and projected capital position versus regulatory capital requirement; 4. Long term growth plans.,"The Board of Directors must consider the following four factors:

1.  The divergence in asset classification and provisioning for Non-Performing Assets (NPAs), including its trend, as observed under supervisory findings of the Reserve Bank;
2.  Auditors' Report to the financial statements, including modified opinion or Emphasis of Matter, for the financial year in which the dividend is proposed;
3.  Current and projected capital position vis-a-vis applicable regulatory capital requirement; and
4",1,gemini-2.5-pro
REG_088,regulatory_interpretation,easy,"After declaring a dividend, within what time period must a Small Finance Bank submit its dividend report to the Department of Supervision of the Reserve Bank?",Within a fortnight (two weeks) of the declaration of dividend.,Within a fortnight of declaration of dividend.,1,gemini-2.5-pro
REG_089,regulatory_interpretation,easy,"Under the RBI SFB Dividend Directions 2026, is a bank eligible to declare dividends if the Reserve Bank has placed an explicit restriction on it?",No. A bank that is under any explicit restrictions for declaration of dividends from the Reserve Bank or any other authority is not eligible to declare dividends.,No.,1,gemini-2.5-pro
REG_090,regulatory_interpretation,medium,How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Directions 2026?,PAT of the financial year for which the dividend is proposed minus 50% of Net NPA as on March 31 of that financial year.,'Adjusted Profit After Tax (PAT)' means PAT of the financial year for which the dividend is proposed to be paid minus 50 per cent of Net NPA as on March 31 of the financial year for which the dividend is to be paid.,1,gemini-2.5-pro
REG_091,regulatory_interpretation,easy,"Under the RBI Master Direction on Unique Identifiers in Financial Markets 2026, when does the section on Unique Transaction Identifier (UTI) implementation come into effect?","January 01, 2027","January 01, 2027",1,gemini-2.5-pro
REG_092,regulatory_interpretation,easy,"Under the RBI Master Direction on Unique Identifiers 2026, are entities without an LEI code permitted to transact in RBI-regulated financial markets?",No. Entities without an LEI code are not eligible to undertake transactions in the financial markets regulated by the Reserve Bank.,Entities without an LEI code shall not be eligible to undertake transactions in the financial markets regulated by the Reserve Bank.,1,gemini-2.5-pro
REG_093,regulatory_interpretation,medium,"For non-derivative foreign exchange transactions, at what minimum transaction amount does the LEI requirement become applicable to users and clients under the RBI Master Direction on Unique Identifier",USD one million or equivalent thereof in other currencies.,An amount equivalent to or exceeding USD one million or equivalent thereof in other currencies.,1,gemini-2.5-pro
REG_094,regulatory_interpretation,easy,"What is the minimum nominal amount for which Government of India dated securities are issued in the auction, and in what multiples are they issued thereafter?","Minimum ₹10,000 (nominal), in multiples of ₹10,000 thereafter.","The minimum amount is Rs. 10,000/- (nominal) and they are issued in multiples of Rs. 10,000/- thereafter.",1,gemini-2.5-pro
NUM_067,numerical_reasoning,easy,"Using the formula for Adjusted PAT, calculate the Adjusted PAT for a Small Finance Bank with PAT of ₹17,000 crore and Net NPA of ₹6,500 crore.","₹13,750 crore. Calculation: ₹17,000 - (50% × ₹6,500) = ₹17,000 - ₹3,250 = ₹13,750 crore.","Adjusted PAT = PAT - (50% of Net NPA)
= ₹17,000 crore - (50% of ₹6,500 crore)
= ₹17,000 crore - ₹3,250 crore
= ₹13,750 crore",1,gemini-2.5-pro
